6.978354978354979, -0.01741654571843121
6.588744588744586, 2.07256894049347
3.8614718614718626, 3.988388969521047
3.6017316017316006, 5.991291727140785
5.766233766233764, 7.9941944847605235
6.588744588744586, 9.997097242380264
11.870129870129869, 11.912917271407839
13.212121212121211, 14.00290275761974
12.216450216450216, 15.918722786647315
11.264069264069263, 17.92162554426705
9.619047619047617, 20.011611030478953
12.17316017316017, 21.92743105950653
9.48917748917749, 23.93033381712627
2.606060606060609, 25.933236574746
3.038961038961041, 28.023222060957902
1.7835497835497875, 29.93904208998548
2.9090909090909065, 31.941944847605225
5.030303030303028, 33.94484760522495
8.796536796536795, 36.03483309143685
9.229437229437227, 37.95065312046444
5.982683982683984, 39.953555878084174
9.575757575757574, 41.95645863570391
5.419913419913421, 43.95936139332365
11.48051948051948, 45.96226415094338
8.017316017316016, 48.052249637155285
4.251082251082252, 49.96806966618287
0.8311688311688243, 51.97097242380261
2.3896103896103895, 53.97387518142234
8.88311688311688, 55.889695210449915
3.99134199134199, 57.89259796806965
8.70995670995671, 59.98258345428155
6.242424242424242, 61.9854862119013
10.008658008658006, 63.901306240928875
11.393939393939391, 65.9042089985486
11.48051948051948, 67.90711175616835
12.562770562770563, 69.82293178519592
8.796536796536795, 71.99999999999999
6.155844155844157, 73.91582002902756
4.38095238095238, 75.9187227866473
5.116883116883113, 77.92162554426704
11.350649350649348, 79.92452830188678
6.545454545454543, 81.66618287373002
3.212121212121211, 84.01741654571842
3.6883116883116855, 85.93323657474599
3.2554112554112535, 87.84905660377358
5.506493506493506, 89.67779390420898
